inspectionid,dbaname,akaname,license,facilitytype,risk,address,city,state,zip,inspectiondate,inspectiontype,results,latitude,longitude,location
68332,dunkin donuts baskin robbins,dunkin donuts baskin robbins,1913868.0,restaurant,risk 2 (medium),8753 s stony island ave ,chicago,il,60617.0,03/11/2010,complaint re-inspection,pass,41.73536134,-87.58501433,"(41.73536134404252, -87.58501433108263)"
68333,taylor elementary,empty,2046679.0,school,risk 1 (high),9912 s avenue h ,chicago,il,60617.0,03/12/2010,canvass,pass,41.71544589,-87.5330074,"(41.71544588981327, -87.53300739538533)"
68334,chinese see thru kitchen,chinese see thru kitchen,1249458.0,restaurant,risk 1 (high),1651 w roosevelt rd ,chicago,il,60608.0,03/12/2010,suspected food poisoning re-inspection,pass,41.86674938,-87.66846405,"(41.866749382827074, -87.66846405285052)"
68335,annunciata school,annunciata school,2046680.0,school,risk 2 (medium),3750 e 112th st ,chicago,il,60617.0,03/15/2010,canvass,pass,41.69193963,-87.53205799,"(41.69193962813465, -87.53205799000116)"
68336,bob & jack's pizza inc,bob & jack's pizza inc,44469.0,restaurant,risk 1 (high),10244 s ewing ave ,chicago,il,60617.0,03/15/2010,out of business,fail,41.70870572,-87.53543489,"(41.70870572375043, -87.53543488600923)"
68337,taqueria sacramento,taqueria sacramento,1769316.0,restaurant,risk 1 (high),10148 s ewing ave ,chicago,il,60617.0,03/15/2010,canvass,pass,41.71057596,-87.53542926,"(41.710575955665966, -87.53542925902096)"
68338,soul queen restaurant & lounge,soul queen restaurant & lounge,606.0,empty,risk 1 (high),9031 s stony island ave ,chicago,il,60617.0,03/15/2010,out of business,fail,41.73051757,-87.58491993,"(41.73051756929612, -87.58491993249247)"
68339,st. francis de sales high school,st. francis de sales high school,2046681.0,school,risk 1 (high),10155 s ewing ave ,chicago,il,60617.0,03/17/2010,canvass,pass,41.710412899999994,-87.53513677,"(41.71041289955135, -87.53513676917815)"
68340,taco mex inc,taco mex inc,58969.0,restaurant,risk 1 (high),10658 s torrence ave ,chicago,il,60617.0,03/17/2010,canvass,fail,41.70106422,-87.55972344,"(41.7010642158261, -87.55972343687465)"
68341,edward coles elementary,edward coles elementary,2046682.0,school,risk 1 (high),8441 s yates ave ste ,chicago,il,60617.0,03/18/2010,canvass,fail,41.74142687,-87.56593332,"(41.74142687093869, -87.56593331503727)"
68342,wendy's,wendy's,53146.0,restaurant,risk 2 (medium),8635-8645 s stony island ave ,chicago,il,60617.0,03/18/2010,short form complaint,pass,41.73772168,-87.58507447,"(41.73772168459551, -87.58507447105474)"
68343,washington high school,washington high school,2046683.0,school,risk 1 (high),3535 e 114th st ,chicago,il,60617.0,03/19/2010,canvass,pass,41.688109399999995,-87.53755009999999,"(41.68810940443177, -87.53755009833142)"
68344,george washington elementary,george  washington elementary,2046684.0,school,risk 1 (high),3611 e 114th st ,chicago,il,60617.0,03/19/2010,canvass,pass,41.68810403,-87.53600985,"(41.688104026587276, -87.53600984519433)"
68345,gallistel language academy,gallistel language academy,2046685.0,school,risk 1 (high),10347 s ewing ave ,chicago,il,60617.0,03/22/2010,canvass,pass,41.70682232,-87.53513861,"(41.70682231634241, -87.53513860508505)"
68346,subway,subway,1621492.0,restaurant,risk 1 (high),1936 e 95th st ,chicago,il,60617.0,03/22/2010,suspected food poisoning,pass,41.72256578,-87.5763446,"(41.722565784499146, -87.57634459660001)"
68347,subway,subway,1621492.0,restaurant,risk 1 (high),1936 e 95th st ,chicago,il,60617.0,03/22/2010,suspected food poisoning,pass,41.72256578,-87.5763446,"(41.722565784499146, -87.57634459660001)"
68348,subway,subway,1621492.0,restaurant,risk 1 (high),1936 e 95th st ,chicago,il,60617.0,03/22/2010,suspected food poisoning,pass,41.72256578,-87.5763446,"(41.722565784499146, -87.57634459660001)"
68349,thunderbird catering,thunderbird catering,1476791.0,mobile food dispenser,risk 3 (low),1204 w 36th pl ,chicago,il,60609.0,03/22/2010,license,pass,41.82809413,-87.65585369,"(41.82809412610231, -87.65585369468056)"
68350,thunderbird catering,truck #66,1476472.0,mobile food dispenser,risk 3 (low),1204 w 36th pl ,chicago,il,60609.0,03/22/2010,license,pass,41.82809413,-87.65585369,"(41.82809412610231, -87.65585369468056)"
68351,thunderbird catering co.,thunderbird catering co.,1905155.0,mobile food dispenser,risk 3 (low),1204 w 36th pl ,chicago,il,60609.0,03/22/2010,license,pass,41.82809413,-87.65585369,"(41.82809412610231, -87.65585369468056)"
68352,horace mann elementary,horace mann elementary,2046648.0,school,risk 1 (high),8050 s chappel ,chicago,il,60617.0,03/23/2010,canvass,pass,41.74830012,-87.57485274,"(41.74830011981781, -87.57485274168582)"
68353,black elementary,robert a black elementary,2046686.0,school,risk 1 (high),9101 s euclid ,chicago,il,60617.0,03/23/2010,canvass,pass,41.72965645,-87.57660534,"(41.729656448535366, -87.57660534157822)"
68354,al's beef & nancy's pizza,al's beef & nancy's pizza,1938941.0,empty,risk 1 (high),8705 s stony island ave ,chicago,il,60617.0,03/23/2010,out of business,fail,41.73671471,-87.58506135,"(41.73671470606919, -87.58506135103994)"
68355,chicago gyro and grill,chicago gyro and grill,1914660.0,restaurant,risk 2 (medium),1938 e 95th st ,chicago,il,60617.0,03/23/2010,out of business,fail,41.72256673,-87.57626040000001,"(41.722566725117126, -87.57626039723769)"
68356,illinois sportservice inc.,luke appling's all star stand #510,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/25/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68357,illinois sportservice inc.,melton's dogs & polish 12 (#521/524),14616.0,kiosk,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/25/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68358,illinois sportservice inc.,shoeless joe/connie's pizza stand #101-102,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/25/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68359,chicago white sox ltd,bards room kitchen/press/investor dining rooms,25082.0,restaurant,risk 1 (high),333 w 35th st ,chicago,il,60616.0,03/26/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68360,illinois sportservice inc.,sherm lollars guard the plate grille stand #524,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/26/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68361,illinois sportservice inc.,billy pierce's all star stand #130,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/26/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68362,illinois sportservice inc.,comiskey dogs stand #105,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/26/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68363,illinois sportservice inc.,1933 all star stand #112,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/29/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68364,illinois sportservice inc.,triple play cafe stand #110,14616.0,restaurant,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/29/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68365,illinois sportservice inc.,main commissary,14616.0,commissary,risk 2 (medium),333 w 35th st ,chicago,il,60616.0,03/29/2010,canvass,pass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)"
68366,star submarine,star submarine,1969513.0,restaurant,risk 1 (high),7914 s exchange ave ,chicago,il,60617.0,03/30/2010,complaint-fire,pass,41.75142348,-87.55303702,"(41.75142347620263, -87.55303701648265)"
68367,subway,subway,2002747.0,restaurant,risk 1 (high),3510 s ashland ave ,chicago,il,60609.0,03/30/2010,license,pass,41.83012507,-87.66570582,"(41.83012506640463, -87.66570582219244)"
68368,dunkin donuts,dunkin donuts,2026727.0,restaurant,risk 2 (medium),3510 s ashland ave ,chicago,il,60609.0,03/30/2010,license,pass,41.83012507,-87.66570582,"(41.83012506640463, -87.66570582219244)"
68369,mi  cabanita,mi cabanita,2021695.0,restaurant,risk 1 (high),4612 s ashland ave ,chicago,il,60609.0,03/31/2010,license re-inspection,pass,41.81001454,-87.66515747,"(41.810014536507076, -87.66515747304064)"
68370,taco mex inc,taco mex inc,58969.0,restaurant,risk 1 (high),10658 s torrence ave ,chicago,il,60617.0,04/01/2010,canvass re-inspection,pass,41.70106422,-87.55972344,"(41.7010642158261, -87.55972343687465)"
68371,la cienega super food inc,la cienega super food inc,65173.0,grocery store,risk 1 (high),10736 s ewing ave ,chicago,il,60617.0,04/01/2010,suspected food poisoning,pass,41.69981485,-87.53542689,"(41.69981484646695, -87.53542689048246)"
68372,harold's chicken shack #10,harold's chicken shack #10,1937863.0,restaurant,risk 2 (medium),1709 e 87th st ,chicago,il,60617.0,04/01/2010,short form complaint,fail,41.73685126,-87.58233682,"(41.736851261526105, -87.5823368237828)"
68373,edward coles elementary,edward coles elementary,2046682.0,school,risk 1 (high),8441 s yates ave ste ,chicago,il,60617.0,04/05/2010,canvass re-inspection,pass,41.74142687,-87.56593332,"(41.74142687093869, -87.56593331503727)"
68374,joseph warren elementary,warren elementary,2046698.0,school,risk 1 (high),9239 s jeffery ave ,chicago,il,60617.0,04/05/2010,canvass,pass,41.72677474,-87.5753162,"(41.72677473606295, -87.575316204668)"
68375,taurus flavors,taurus flavors,3814.0,restaurant,risk 2 (medium),8534 s stony island ave ,chicago,il,60617.0,04/05/2010,complaint,pass,41.73953307,-87.58585189,"(41.739533074226856, -87.58585188835282)"
68376,arnold mireles school,arnold mireles school,2046699.0,school,risk 1 (high),9000 s exchange ,chicago,il,60617.0,04/06/2010,canvass,fail,41.73168217,-87.55282373,"(41.731682166114524, -87.55282372631021)"
68377,bridgeport restaurant,bridgeport restaurant,63027.0,restaurant,risk 1 (high),3500 s halsted st ,chicago,il,60609.0,04/06/2010,canvass,pass w/ conditions,41.83069534,-87.64625092,"(41.83069533520227, -87.64625091576728)"
68378,bridgeport family restaurant,bridgeport family restaurant,2026715.0,restaurant,risk 1 (high),3500 s halsted st ,chicago,il,60609.0,04/06/2010,license,fail,41.83069534,-87.64625092,"(41.83069533520227, -87.64625091576728)"
68379,mcdonalds restaurant,mcdonalds,12886.0,restaurant,risk 2 (medium),9211 s commercial ave ,chicago,il,60617.0,04/07/2010,suspected food poisoning,pass,41.72788019,-87.55106123,"(41.72788019121327, -87.5510612280602)"
68380,wells food mart inc.,wells food mart inc.,2002910.0,grocery store,risk 3 (low),5458 s wells st ,chicago,il,60609.0,04/07/2010,license re-inspection,fail,41.79456007,-87.63192847,"(41.79456007076774, -87.63192847483175)"
68381,a & r food inc,a & r food inc,42001.0,empty,risk 3 (low),1657 w 35th st ,chicago,il,60609.0,04/08/2010,out of business,fail,41.8303659,-87.66780566,"(41.83036590076135, -87.66780566238656)"
68382,a & r food inc.,empty,2026220.0,grocery store,risk 2 (medium),1657 w 35th st ,chicago,il,60609.0,04/08/2010,license,fail,41.8303659,-87.66780566,"(41.83036590076135, -87.66780566238656)"
68383,dunkin donuts/baskin robbins,dunkin donuts/baskin robbins,1473123.0,restaurant,risk 2 (medium),2401 w ogden ave ,chicago,il,60608.0,04/08/2010,complaint re-inspection,pass,41.86464673,-87.68600251,"(41.86464672961594, -87.68600251219546)"
68384,skyway dog house inc,skyway dog house inc,3558.0,restaurant,risk 2 (medium),9480 s ewing ave ,chicago,il,60617.0,04/08/2010,short form complaint,pass,41.72303512,-87.53679203,"(41.72303512369261, -87.53679203497643)"
68385,harold's chicken shack #10,harold's chicken shack #10,1937863.0,restaurant,risk 2 (medium),1709 e 87th st ,chicago,il,60617.0,04/08/2010,complaint re-inspection,pass,41.73685126,-87.58233682,"(41.736851261526105, -87.5823368237828)"
68386,scott's hamburger heaven,scott's hamburger heaven,1821087.0,restaurant,risk 1 (high),1546 w 35th st ,chicago,il,60609.0,04/09/2010,complaint,fail,41.8306191,-87.66498111,"(41.830619099685535, -87.66498111376346)"
68387,taste of chicago,taste of chicago,1120916.0,restaurant,risk 1 (high),3170 s ashland ave ,chicago,il,60608.0,04/09/2010,short form complaint,pass,41.83574906,-87.66584167,"(41.835749059464845, -87.6658416717942)"
68388,"triple a services, inc",empty,4542.0,mobile food dispenser,risk 3 (low),2637 s throop st ,chicago,il,60608.0,04/12/2010,license,pass,41.84467072,-87.65496222,"(41.84467072147077, -87.6549622241458)"
68389,"triple a services, inc.",empty,0.0,mobile food dispenser,risk 3 (low),2637 s throop st ,chicago,il,60608.0,04/12/2010,license,pass,41.84467072,-87.65496222,"(41.84467072147077, -87.6549622241458)"
68390,"triple a services, inc.","triple a services, inc.",1679576.0,mobile food dispenser,risk 3 (low),2637 s throop st ,chicago,il,60608.0,04/12/2010,license,pass,41.84467072,-87.65496222,"(41.84467072147077, -87.6549622241458)"
68391,"triple a services, inc",empty,4570.0,mobile food dispenser,risk 3 (low),2637 s throop st ,chicago,il,60608.0,04/12/2010,license,pass,41.84467072,-87.65496222,"(41.84467072147077, -87.6549622241458)"
68392,"triple a services, inc",empty,4613.0,mobile food dispenser,risk 3 (low),2637 s throop st ,chicago,il,60608.0,04/12/2010,license,pass,41.84467072,-87.65496222,"(41.84467072147077, -87.6549622241458)"
68393,thomas hoyne elementary,empty,2046706.0,school,risk 2 (medium),8905 s crandon ave ,chicago,il,60617.0,04/13/2010,canvass,pass,41.73330693,-87.5681905,"(41.73330693371226, -87.56819050212421)"
68394,caldwell elementary,caldwell academy,2046707.0,school,risk 1 (high),8546 s cregier ave ,chicago,il,60617.0,04/13/2010,canvass,pass,41.73922735,-87.58076569,"(41.73922734643187, -87.58076568835872)"
68395,skyway lanes,skyway lanes,353.0,restaurant,risk 2 (medium),9915 s torrence ave ,chicago,il,60617.0,04/13/2010,no entry,pass,41.71488534,-87.55962172,"(41.71488533977168, -87.55962172308115)"
68396,gallistel language academy,gallistel language academy,2046708.0,school,risk 1 (high),10200 s avenue j ,chicago,il,60617.0,04/14/2010,canvass,pass,41.70995715,-87.53422251,"(41.70995714781606, -87.5342225149751)"
68397,arnold mireles school,arnold mireles school,2046699.0,school,risk 1 (high),9000 s exchange ,chicago,il,60617.0,04/14/2010,canvass re-inspection,pass,41.73168217,-87.55282373,"(41.731682166114524, -87.55282372631021)"
68398,american accord food corporation,american accord food corporation,1616455.0,restaurant,risk 1 (high),9485 s ewing ave ,chicago,il,60617.0,04/20/2010,canvass,pass,41.72306413,-87.53647144,"(41.723064125984116, -87.53647144222067)"
68399,sullivan house high school,sullivan house high,1878481.0,school,risk 2 (medium),8164 s south chicago ave ,chicago,il,60617.0,04/20/2010,canvass,pass,41.74629013,-87.57854946,"(41.746290127623325, -87.57854945554413)"
68400,las casas occupational high school,empty,2046635.0,school,risk 1 (high),8401 s saginaw st ,chicago,il,60617.0,04/21/2010,canvass,pass,41.74263537,-87.55986973,"(41.74263536816081, -87.55986972603321)"
68401,hook fish & chicken,hook fish & chicken,1915804.0,restaurant,risk 2 (medium),8306 s south chicago ave ,chicago,il,60617.0,04/21/2010,canvass,pass,41.74408866,-87.57549096,"(41.74408865892653, -87.57549095771091)"
68402,hook fish & chicken & philly steaks,hook fish & chicken & philly steaks,1804108.0,empty,risk 2 (medium),8306 s south chicago ave ,chicago,il,60617.0,04/21/2010,out of business,fail,41.74408866,-87.57549096,"(41.74408865892653, -87.57549095771091)"
68403,nino's heroes elementary,nino's heroes elementary,31101.0,school,risk 1 (high),8344 s commercial (3000e) ,chicago,il,60617.0,04/23/2010,canvass,pass,41.74374969,-87.55189813,"(41.743749689418706, -87.55189813096123)"
68404,ada s. mckinley highland campus,ada s. mckinley highland campus,2046709.0,school,risk 1 (high),2647 e 88th st ,chicago,il,60617.0,04/26/2010,canvass,pass,41.73534787,-87.55928296,"(41.735347868099275, -87.55928296199886)"
68405,el taconcito,el taconcito,1970328.0,restaurant,risk 1 (high),10536 s torrence ave ,chicago,il,60617.0,04/26/2010,special events (festivals),fail,41.70348287,-87.55975999,"(41.70348287190127, -87.55975998992695)"
68406,the children's house-lk meadow,the children's house-lk meadow,77423.0,daycare combo 1586,risk 1 (high),501 e 32nd st ,chicago,il,60616.0,04/27/2010,license,fail,41.83595489,-87.61335015,"(41.835954885922824, -87.61335015397036)"
68407,bridgeport child development center 2,kids hope united-northern region,1848252.0,daycare (2 - 6 years),risk 1 (high),514 w 31st st ,chicago,il,60616.0,04/28/2010,license,pass,41.83824035,-87.63963029,"(41.83824034516975, -87.63963029288)"
68408,bridgeport child development center 1,kids hope united-northern region,15828.0,daycare (2 - 6 years),risk 1 (high),3053 s normal ave ,chicago,il,60616.0,04/28/2010,license,fail,41.83840149,-87.63883491,"(41.838401488293364, -87.63883490990565)"
68409,detour 2 discovery day school,detour 2 discovery day school,1123174.0,daycare above and under 2 years,risk 1 (high),2001 s wabash ave ,chicago,il,60616.0,04/29/2010,license,pass,41.85540975,-87.62541063,"(41.85540975342332, -87.62541063230867)"
68410,henry booth house,henry booth house,25802.0,daycare (2 - 6 years),risk 1 (high),2929 s wabash ave ,chicago,il,60616.0,04/29/2010,license,fail,41.84109418,-87.62506779,"(41.84109417789479, -87.62506779220855)"
68411,roma's rest,roma's rest,271.0,restaurant,risk 1 (high),9273 s south chicago ave ,chicago,il,60617.0,05/03/2010,complaint,pass,41.72672309,-87.55094326,"(41.72672309390813, -87.55094326211272)"
